latitude,longitude,
19.61399,78.49428, 
19.61415,78.4946, 
19.61427,78.49491, 
19.61438,78.49524, 
19.61449,78.49578, 
19.61461,78.49645, 
19.61473,78.49717, 
19.61485,78.49779, 
19.61501,78.49828, 
19.61518,78.4987, 
19.61536,78.49907, 
19.61557,78.49939, 
19.61582,78.49973, 
19.61619,78.5001, 
19.6165,78.50037, 
19.61678,78.50057, 
19.61726,78.50084, 
19.61783,78.50118, 
19.61874,78.50173, 
19.61918,78.50205, 
19.61947,78.5023, 
19.6198,78.50259, 
19.62043,78.50318, 
19.62091,78.50357, 
19.62134,78.50386, 
19.62172,78.50407, 
19.62231,78.50436, 
19.62304,78.50473, 
19.62377,78.50509, 
19.62415,78.50528, 
19.62496,78.50568, 
19.62554,78.50595, 
19.62587,78.50608, 
19.62628,78.50623, 
19.62687,78.50635, 
19.62736,78.50645, 
19.62808,78.50649, 
19.62828,78.50649, 
19.62874,78.50648, 
19.62945,78.5064, 
19.62956,78.50638, 
19.62961,78.50637, 
19.6301,78.50618, 
19.63047,78.50608, 
19.63088,78.50593, 
19.63177,78.50553, 
19.63266,78.50509, 
19.63283,78.505, 
19.63382,78.50455, 
19.63438,78.50435, 
19.63473,78.50426, 
19.63539,78.50413, 
19.63606,78.50405, 
19.63643,78.50404, 
19.63656,78.50403, 
19.63703,78.50406, 
19.63808,78.50417, 
19.63968,78.5044, 
19.64126,78.50462, 
19.64288,78.50483, 
19.64375,78.50495, 
19.64427,78.50502, 
19.64446,78.50505, 
19.64601,78.50528, 
19.64763,78.50549, 
19.64927,78.50572, 
19.65077,78.50592, 
19.65237,78.50614, 
19.6539,78.50637, 
19.65552,78.50661, 
19.65716,78.50683, 
19.65728,78.50685, 
19.65764,78.50689, 
19.65872,78.50703, 
19.6593,78.50712, 
19.66005,78.50717, 
19.6612,78.50719, 
19.66208,78.50716, 
19.66267,78.50711, 
19.66378,78.50698, 
19.66479,78.50678, 
19.66574,78.50654, 
19.66695,78.50618, 
19.66714,78.50612, 
19.66863,78.50565, 
19.67015,78.50518, 
19.67081,78.50497, 
19.67133,78.50481, 
19.67287,78.50434, 
19.67433,78.50386, 
19.67594,78.50335, 
19.67742,78.50286, 
19.67889,78.50241, 
19.68026,78.50196, 
19.68189,78.50147, 
19.68399,78.50087, 
19.6842,78.50079, 
19.68449,78.5007, 
19.6847,78.50063, 
19.6864,78.50005, 
19.68659,78.5, 
19.68686,78.49994, 
19.68761,78.49982, 
19.68806,78.49977, 
19.68851,78.49978, 
19.68891,78.49978, 
19.68906,78.49978, 
19.68952,78.49981, 
19.69007,78.49989, 
19.69039,78.50001, 
19.69071,78.50009, 
19.69093,78.50015, 
19.69135,78.50029, 
19.69217,78.50058, 
19.69261,78.5008, 
19.69314,78.50111, 
19.69331,78.5012, 
19.69393,78.50166, 
19.69438,78.50204, 
19.69458,78.5022, 
19.69497,78.5026, 
19.6956,78.50332, 
19.69586,78.50371, 
19.69671,78.50492, 
19.69831,78.50737, 
19.69839,78.50749, 
19.6996,78.50927, 
19.70106,78.51147, 
19.70256,78.51376, 
19.70272,78.51403, 
19.70371,78.51553, 
19.70432,78.51642, 
19.70448,78.51667, 
19.70462,78.51689, 
19.70472,78.51703, 
19.70501,78.51747, 
19.70534,78.51803, 
19.70561,78.51856, 
19.70599,78.51944, 
19.7061,78.51968, 
19.70625,78.52012, 
19.70641,78.52072, 
19.70657,78.52143, 
19.70693,78.52316, 
19.70731,78.52505, 
19.70751,78.52593, 
19.70757,78.5262, 
19.70776,78.52721, 
19.70807,78.5287, 
19.70845,78.53059, 
19.70867,78.53164, 
19.70879,78.53206, 
19.70897,78.53259, 
19.70931,78.53335, 
19.70937,78.53345, 
19.70987,78.53426, 
19.71047,78.53498, 
19.71082,78.53536, 
19.71115,78.53563, 
19.71142,78.53585, 
19.71158,78.53596, 
19.71191,78.53617, 
19.71227,78.53641, 
19.71281,78.53675, 
19.71334,78.53709, 
19.71402,78.53753, 
19.71455,78.5378, 
19.71526,78.5381, 
19.71585,78.53828, 
19.71631,78.53838, 
19.71675,78.53848, 
19.71771,78.53871, 
19.71845,78.53889, 
19.71862,78.53892, 
19.71969,78.53917, 
19.72034,78.53933, 
19.721,78.53952, 
19.72138,78.53964, 
19.72192,78.5399, 
19.72293,78.54039, 
19.72349,78.54065, 
19.72408,78.54093, 
19.72422,78.54101, 
19.72457,78.54119, 
19.72509,78.54144, 
19.72588,78.54182, 
19.72616,78.54195, 
19.72708,78.54239, 
19.72723,78.54246, 
19.72831,78.54289, 
19.72952,78.54342, 
19.73061,78.5439, 
19.73181,78.54439, 
19.73273,78.54478, 
19.73328,78.54502, 
19.73353,78.54512, 
19.73375,78.54521, 
19.73426,78.54541, 
19.73512,78.54576, 
19.73587,78.54609, 
19.73677,78.54648, 
19.73719,78.54664, 
19.73758,78.54679, 
19.73804,78.54695, 
19.73834,78.54701, 
19.7388,78.54705, 
19.73903,78.54706, 
19.73989,78.54703, 
19.74055,78.547, 
19.74101,78.54695, 
19.74141,78.54689, 
19.74174,78.5468, 
19.74235,78.54659, 
19.74298,78.54634, 
19.74354,78.54614, 
19.74401,78.54597, 
19.74441,78.54588, 
19.74482,78.54584, 
19.74513,78.54583, 
19.74554,78.54587, 
19.74583,78.54595, 
19.74618,78.54606, 
19.74654,78.54623, 
19.74683,78.54641, 
19.74697,78.54653, 
19.74721,78.54674, 
19.74751,78.54706, 
19.74774,78.54737, 
19.74812,78.54799, 
19.74882,78.54917, 
19.74924,78.54991, 
19.7498,78.55085, 
19.75031,78.55177, 
19.75044,78.55204, 
19.75135,78.55388, 
19.75156,78.55432, 
19.75245,78.55614, 
19.75285,78.55697, 
19.75311,78.55741, 
19.75329,78.55761, 
19.75352,78.55788, 
19.75399,78.55827, 
19.75468,78.55871, 
19.75811,78.56083, 
19.76006,78.56203, 
19.76313,78.56398, 
19.76474,78.56498, 
19.76531,78.56527, 
19.76563,78.56539, 
19.76629,78.56557, 
19.76656,78.56563, 
19.76683,78.56568, 
19.76785,78.56593, 
19.7694,78.56625, 
19.77001,78.56639, 
19.77087,78.56651, 
19.77197,78.56656, 
19.77252,78.56658, 
19.77293,78.56654, 
19.77307,78.56653, 
19.7735,78.5665, 
19.77427,78.56642, 
19.77452,78.5664, 
19.77638,78.56613, 
19.78043,78.56567, 
19.78045,78.56566, 
19.78095,78.56561, 
19.78142,78.56557, 
19.78797,78.56502, 
19.78944,78.56504, 
19.79072,78.56515, 
19.79209,78.56526, 
19.79374,78.56534, 
19.79522,78.56547, 
19.79558,78.56551, 
19.79708,78.5657, 
19.7981,78.5658, 
19.79819,78.5658, 
19.79879,78.56586, 
19.80038,78.56599, 
19.80207,78.56615, 
19.80315,78.56623, 
19.80375,78.56629, 
19.80432,78.56633, 
19.80473,78.56641, 
19.80522,78.56655, 
19.80559,78.56674, 
19.80589,78.56692, 
19.80608,78.56707, 
19.80624,78.5672, 
19.80649,78.56747, 
19.80669,78.56771, 
19.80684,78.56793, 
19.80704,78.56829, 
19.80722,78.56867, 
19.80769,78.56966, 
19.80823,78.5708, 
19.80867,78.57174, 
19.80936,78.5732, 
19.80994,78.57444, 
19.81051,78.57565, 
19.81112,78.57692, 
19.8113,78.57725, 
19.81162,78.57767, 
19.81191,78.57797, 
19.81223,78.57822, 
19.81253,78.57839, 
19.81257,78.57841, 
19.81281,78.57853, 
19.81323,78.57866, 
19.81349,78.57872, 
19.81377,78.57875, 
19.81419,78.57871, 
19.81462,78.5786, 
19.8152,78.57841, 
19.81595,78.57803, 
19.81609,78.57797, 
19.81733,78.57738, 
19.81849,78.57679, 
19.81978,78.57628, 
19.82153,78.5754, 
19.8219,78.57525, 
19.82218,78.57521, 
19.8242,78.57426, 
19.82536,78.57372, 
19.82646,78.57316, 
19.82712,78.57283, 
19.82828,78.57217, 
19.8305,78.57076, 
19.83165,78.5701, 
19.83226,78.5698, 
19.83254,78.56975, 
19.83289,78.56974, 
19.83333,78.56976, 
19.83383,78.56988, 
19.83435,78.56997, 
19.83461,78.57005, 
19.8364,78.57034, 
19.83934,78.57094, 
19.84035,78.57112, 
19.84108,78.5713, 
19.84147,78.57134, 
19.84188,78.57138, 
19.8427,78.57153, 
19.84416,78.57182, 
19.8463,78.57208, 
19.84802,78.57228, 
19.84947,78.57253, 
19.85112,78.57292, 
19.85323,78.5734, 
19.85465,78.5737, 
19.85539,78.57381, 
19.8561,78.57381, 
19.85708,78.57365, 
19.85972,78.57284, 
19.86034,78.57266, 
19.86059,78.5726, 
19.86096,78.57247, 
19.86312,78.5718, 
19.86489,78.57126, 
19.86521,78.57124, 
19.86728,78.57064, 
19.86832,78.57033, 
19.86835,78.57031, 
19.86906,78.57009, 
19.8697,78.56982, 
19.87044,78.56968, 
19.87057,78.56967, 
19.87139,78.56959, 
19.87332,78.56955, 
19.87358,78.56935, 
19.87389,78.56924, 
19.87464,78.56885, 
19.87516,78.56847, 
19.87564,78.56798, 
19.87644,78.56698, 
19.87789,78.56507, 
19.87947,78.56305, 
19.88101,78.56104, 
19.88563,78.55483, 
19.8878,78.55187, 
19.88835,78.55114, 
19.88941,78.54997, 
19.89005,78.54914, 
19.8903,78.54868, 
19.89091,78.54726, 
19.89144,78.54604, 
19.89237,78.54407, 
19.89293,78.54306, 
19.89355,78.54239, 
19.89412,78.54201, 
19.89466,78.54183, 
19.89523,78.54164, 
19.89569,78.54155, 
19.89606,78.54147, 
19.89672,78.54137, 
19.8982,78.54115, 
19.901,78.54074, 
19.9048,78.5403, 
19.90605,78.5402, 
19.90757,78.53989, 
19.91021,78.53929, 
19.91226,78.53863, 
19.91455,78.53803, 
19.91625,78.53774, 
19.91745,78.53775, 
19.91823,78.53794, 
19.91886,78.53826, 
19.91957,78.53847, 
19.91983,78.53846, 
19.92051,78.53842, 
19.92189,78.53818, 
19.92225,78.53812, 
19.9232,78.53797, 
19.92398,78.5378, 
19.92517,78.53735, 
19.92659,78.53671, 
19.92936,78.53538, 
19.93025,78.53498, 
19.93123,78.53455, 
19.93227,78.53398, 
19.93261,78.53376, 
19.93341,78.53326, 
19.93458,78.53251, 
19.93518,78.53222, 
19.93584,78.53203, 
19.9367,78.53185, 
19.93726,78.53178, 
19.93807,78.53182, 
19.93888,78.53199, 
19.93984,78.53239, 
19.94132,78.53311, 
19.94192,78.53333, 
19.94239,78.53342, 
19.9429,78.53346, 
19.94364,78.53346, 
19.94568,78.53338, 
19.94651,78.53337, 
19.94693,78.53343, 
19.94767,78.53358, 
19.94901,78.53388, 
19.94938,78.53398, 
19.9499,78.53403, 
19.95046,78.53406, 
19.95098,78.53405, 
19.95187,78.53407, 
19.95256,78.53404, 
19.95349,78.53404, 
19.95383,78.53399, 
19.95411,78.53394, 
19.95451,78.53378, 
19.95482,78.53363, 
19.95536,78.53334, 
19.9558,78.53313, 
19.95646,78.53297, 
19.95686,78.53293, 
19.95741,78.53297, 
19.95852,78.53308, 
19.9592,78.53316, 
19.96068,78.53321, 
19.96105,78.53325, 
19.9615,78.53334, 
19.96182,78.53342, 
19.96242,78.53365, 
19.96334,78.53409, 
19.96443,78.53465, 
19.96486,78.53486, 
19.96543,78.53507, 
19.9664,78.53545, 
19.9674,78.53579, 
19.96817,78.53602, 
19.96924,78.53631, 
19.97029,78.53661, 
19.97123,78.53685, 
19.9723,78.53709, 
19.97295,78.53729, 
19.97348,78.53746, 
19.97406,78.53766, 
19.97452,78.5378, 
19.9751,78.53797, 
19.97582,78.53802, 
19.97633,78.53801, 
19.97683,78.53794, 
19.97802,78.53769, 
19.97904,78.53752, 
19.9799,78.5374, 
19.98175,78.53719, 
19.98378,78.53696, 
19.98561,78.53674, 
19.98617,78.53671, 
19.98724,78.53668, 
19.9875,78.53668, 
19.98802,78.53671, 
19.9891,78.53679, 
19.98974,78.53675, 
19.99036,78.53667, 
19.99174,78.53635, 
19.99501,78.53562, 
19.99706,78.53514, 
19.99902,78.53469, 
19.99957,78.53458, 
20.00019,78.53458, 
20.00044,78.5346, 
20.00074,78.53464, 
20.00131,78.53467, 
20.00213,78.53473, 
20.00248,78.53473, 
20.00252,78.53474, 
20.00288,78.53477, 
20.00312,78.53478, 
20.00497,78.53489, 
20.0071,78.535, 
20.00818,78.53509, 
20.00923,78.53518, 
20.00983,78.53522, 
20.01024,78.53527, 
20.01053,78.53533, 
20.01088,78.53544, 
20.01124,78.53556, 
20.01157,78.53571, 
20.01205,78.53601, 
20.01239,78.53629, 
20.01277,78.53663, 
20.01312,78.53699, 
20.01365,78.53757, 
20.01445,78.53839, 
20.01499,78.53891, 
20.01542,78.53922, 
20.01585,78.53946, 
20.01628,78.53968, 
20.01687,78.53986, 
20.01747,78.53997, 
20.01907,78.5401, 
20.02003,78.54019, 
20.0206,78.54012, 
20.02119,78.53999, 
20.02209,78.53982, 
20.02275,78.53973, 
20.02315,78.53973, 
20.0236,78.53972, 
20.02409,78.53973, 
20.0245,78.53975, 
20.02486,78.53982, 
20.02526,78.53995, 
20.02584,78.5402, 
20.02637,78.54064, 
20.02658,78.54087, 
20.02679,78.54113, 
20.02685,78.5412, 
20.02714,78.54168, 
20.0273,78.54211, 
20.02743,78.54263, 
20.02748,78.54309, 
20.02746,78.54529, 
20.02748,78.54549, 
20.0275,78.5458, 
20.02756,78.5461, 
20.02767,78.54643, 
20.02791,78.5469, 
20.02811,78.5472, 
20.02839,78.54751, 
20.02857,78.54769, 
20.02878,78.54784, 
20.02899,78.54796, 
20.02922,78.54808, 
20.02956,78.54819, 
20.02974,78.54825, 
20.02991,78.54829, 
20.03082,78.5485, 
20.03147,78.54863, 
20.03163,78.54865, 
20.03217,78.54873, 
20.03267,78.54876, 
20.03331,78.54877, 
20.03423,78.54871, 
20.03513,78.54857, 
20.03532,78.54854, 
20.03591,78.54844, 
20.03662,78.54836, 
20.03738,78.54834, 
20.03803,78.54834, 
20.03916,78.54834, 
20.04093,78.54833, 
20.04254,78.54836, 
20.04345,78.5484, 
20.04361,78.54841, 
20.0444,78.54846, 
20.045,78.5485, 
20.04566,78.54854, 
20.04636,78.54854, 
20.04781,78.54822, 
20.04947,78.54788, 
20.05196,78.54729, 
20.05313,78.547, 
20.05463,78.54681, 
20.05676,78.54658, 
20.05895,78.54638, 
20.06193,78.54605, 
20.06322,78.54594, 
20.06417,78.54586, 
20.06544,78.54575, 
20.06686,78.5458, 
20.06864,78.54611, 
20.06996,78.54636, 
20.07055,78.5465, 
20.07076,78.54658, 
20.0711,78.54671, 
20.0715,78.54689, 
20.07167,78.54698, 
20.07188,78.5471, 
20.0727,78.54767, 
20.07346,78.54822, 
20.07455,78.54908, 
20.07547,78.54997, 
20.07597,78.55059, 
20.07696,78.5522, 
20.07861,78.55496, 
20.07914,78.55575, 
20.07957,78.55623, 
20.08095,78.55763, 
20.08255,78.55922, 
20.08316,78.55977, 
20.08361,78.56012, 
20.08374,78.56019, 
20.08399,78.56033, 
20.08436,78.56049, 
20.08516,78.56083, 
20.08595,78.56115, 
20.08646,78.56139, 
20.08717,78.56188, 
20.08925,78.56323, 
20.09141,78.56466, 
20.09295,78.56565, 
20.09405,78.56631, 
20.09662,78.56762, 
20.09934,78.56894, 
20.09941,78.56897, 
20.10048,78.5695, 
20.10116,78.56995, 
20.10158,78.57027, 
20.1022,78.57087, 
20.10269,78.57143, 
20.10404,78.5731, 
20.10416,78.57324, 
20.10434,78.57347, 
20.10458,78.57372, 
20.10539,78.5746, 
20.10625,78.57541, 
20.10673,78.57582, 
20.10729,78.57629, 
20.10827,78.57712, 
20.10869,78.57755, 
20.10899,78.57793, 
20.10916,78.57819, 
20.10932,78.57849, 
20.10945,78.57881, 
20.10956,78.57916, 
20.10967,78.57983, 
20.10995,78.58216, 
20.11005,78.58297, 
20.11021,78.58428, 
20.11045,78.58622, 
20.11047,78.58639, 
20.11067,78.58804, 
20.11081,78.58927, 
20.11117,78.59218, 
20.11143,78.59471, 
20.11149,78.59524, 
20.11156,78.59563, 
20.11166,78.59598, 
20.11179,78.59633, 
20.11198,78.59667, 
20.11218,78.59701, 
20.11276,78.59774, 
20.11485,78.60019, 
20.11573,78.60119, 
20.11623,78.60166, 
20.11671,78.60208, 
20.11756,78.60272, 
20.11825,78.60323, 
20.11871,78.60355, 
20.11999,78.60448, 
20.12141,78.60555, 
20.12182,78.60582, 
20.12229,78.60615, 
20.12274,78.6065, 
20.12357,78.60725, 
20.12517,78.60876, 
20.1254,78.60896, 
20.12727,78.61074, 
20.128,78.61142, 
20.12901,78.61236, 
20.13029,78.61358, 
20.13046,78.61374, 
20.1312,78.61454, 
20.13263,78.61634, 
20.13515,78.61951, 
20.13665,78.62135, 
20.13696,78.62176, 
20.13727,78.62224, 
20.13761,78.62286, 
20.13794,78.62342, 
20.13811,78.6237, 
20.13847,78.62433, 
20.1389,78.62508, 
20.13915,78.62548, 
20.13977,78.62613, 
20.14035,78.62656, 
20.14068,78.62677, 
20.14138,78.6272, 
20.14177,78.62747, 
20.14215,78.62779, 
20.14269,78.62832, 
20.14317,78.62889, 
20.14371,78.62976, 
20.14534,78.63257, 
20.14549,78.63282, 
20.14656,78.63462, 
20.14662,78.63473, 
20.14773,78.63668, 
20.14817,78.63725, 
20.14876,78.63788, 
20.14999,78.63924, 
20.15103,78.64042, 
20.15148,78.64089, 
20.15154,78.64095, 
20.15204,78.64143, 
20.15248,78.64176, 
20.15267,78.64185, 
20.15284,78.64194, 
20.15311,78.64209, 
20.1538,78.64232, 
20.15448,78.64251, 
20.1549,78.64262, 
20.15596,78.64292, 
20.15657,78.64313, 
20.15736,78.64358, 
20.15792,78.64392, 
20.15806,78.644, 
20.15836,78.64419, 
20.15904,78.64453, 
20.15914,78.64456, 
20.15951,78.64467, 
20.1599,78.64475, 
20.16061,78.64484, 
20.16143,78.64495, 
20.16264,78.64513, 
20.16305,78.64524, 
20.16342,78.64537, 
20.16377,78.64556, 
20.16408,78.64578, 
20.16476,78.64645, 
20.16508,78.64677, 
20.16633,78.64818, 
20.16723,78.64904, 
20.16785,78.64947, 
20.1687,78.64992, 
20.16985,78.65046, 
20.17053,78.65084, 
20.17095,78.65113, 
20.17147,78.65158, 
20.17216,78.6523, 
20.17328,78.65338, 
20.17347,78.65357, 
20.17357,78.65368, 
20.17388,78.65399, 
20.17417,78.65428, 
20.1743,78.65441, 
20.17678,78.65684, 
20.17927,78.65931, 
20.18116,78.66128, 
20.18156,78.66176, 
20.18214,78.66254, 
20.18259,78.66305, 
20.18315,78.66334, 
20.18457,78.6635, 
20.18508,78.66362, 
20.18551,78.66383, 
20.18608,78.66446, 
20.18638,78.66492, 
20.18656,78.66543, 
20.18675,78.66589, 
20.187,78.66643, 
20.18723,78.66676, 
20.18855,78.66812, 
20.18971,78.66938, 
20.19075,78.67048, 
20.19133,78.67106, 
20.19157,78.67128, 
20.19183,78.67144, 
20.19213,78.67161, 
20.19256,78.67173, 
20.19546,78.67241, 
20.19615,78.67264, 
20.19675,78.67295, 
20.1973,78.67336, 
20.19761,78.67371, 
20.19814,78.67442, 
20.19911,78.67579, 
20.20057,78.67776, 
20.20131,78.67869, 
20.20309,78.6812, 
20.20316,78.6813, 
20.20398,78.68236, 
20.20463,78.6832, 
20.20519,78.6838, 
20.20582,78.68416, 
20.20709,78.68478, 
20.20947,78.68589, 
20.21185,78.687, 
20.21327,78.68764, 
20.21431,78.68819, 
20.21773,78.69029, 
20.22295,78.69345, 
20.22815,78.69662, 
20.23039,78.698, 
20.23138,78.6986, 
20.23219,78.69898, 
20.23396,78.69972, 
20.23483,78.70006, 
20.23638,78.70068, 
20.23708,78.70097, 
20.23737,78.70109, 
20.24011,78.7022, 
20.24649,78.70483, 
20.25024,78.70636, 
20.25249,78.70729, 
20.25469,78.70821, 
20.25597,78.70873, 
20.25644,78.70896, 
20.25813,78.70979, 
20.25923,78.71023, 
20.26112,78.71082, 
20.26188,78.71113, 
20.26292,78.71153, 
20.26474,78.71225, 
20.2663,78.71288, 
20.26808,78.71359, 
20.27,78.7144, 
20.27215,78.71536, 
20.27314,78.71576, 
20.27353,78.71593, 
20.27425,78.71623, 
20.2747,78.71642, 
20.27518,78.71662, 
20.27661,78.71719, 
20.27839,78.71788, 
20.27897,78.71823, 
20.27941,78.71852, 
20.27985,78.71876, 
20.28087,78.71937, 
20.28121,78.7196, 
20.28178,78.71984, 
20.28227,78.71998, 
20.2826,78.72002, 
20.28306,78.72003, 
20.28371,78.71993, 
20.28431,78.71971, 
20.28609,78.71891, 
20.28622,78.71884, 
20.28793,78.71806, 
20.28947,78.71738, 
20.29109,78.71663, 
20.29191,78.7163, 
20.29263,78.71609, 
20.29378,78.71585, 
20.29494,78.71558, 
20.29678,78.71518, 
20.29806,78.71491, 
20.29847,78.71486, 
20.29892,78.71487, 
20.29926,78.71495, 
20.29985,78.7151, 
20.30032,78.7153, 
20.30179,78.71605, 
20.30381,78.71713, 
20.30519,78.7179, 
20.30546,78.71805, 
20.30709,78.7189, 
20.30832,78.71948, 
20.30943,78.72005, 
20.30988,78.72029, 
20.31051,78.72057, 
20.31283,78.72172, 
20.3145,78.72259, 
20.31548,78.72302, 
20.3163,78.72325, 
20.31734,78.72334, 
20.31756,78.72336, 
20.31791,78.72339, 
20.31815,78.7234, 
20.32279,78.72373, 
20.3255,78.72392, 
20.32818,78.7241, 
20.32886,78.72416, 
20.32911,78.72415, 
20.32987,78.72409, 
20.33025,78.72399, 
20.33053,78.7239, 
20.33095,78.72371, 
20.33142,78.72332, 
20.33218,78.72243, 
20.33373,78.72069, 
20.33499,78.71923, 
20.3357,78.71841, 
20.33633,78.7177, 
20.33684,78.71715, 
20.33717,78.71693, 
20.33749,78.71678, 
20.33807,78.71667, 
20.34177,78.71629, 
20.34341,78.71613, 
20.34509,78.71595, 
20.34586,78.71589, 
20.34588,78.7159, 
20.34607,78.71592, 
20.34632,78.71596, 
20.34746,78.71616, 
20.34823,78.71637, 
20.34878,78.71657, 
20.34903,78.7167, 
20.34934,78.71685, 
20.35035,78.71745, 
20.3523,78.71867, 
20.35249,78.71878, 
20.35258,78.71883, 
20.3544,78.71987, 
20.35542,78.72046, 
20.35647,78.72105, 
20.35677,78.72122, 
20.35704,78.7214, 
20.3573,78.72164, 
20.35778,78.72214, 
20.35826,78.72261, 
20.35868,78.7229, 
20.359,78.72319, 
20.35924,78.72337, 
20.35972,78.72346, 
20.3632,78.72419, 
20.36712,78.72489, 
20.36852,78.72514, 
20.37006,78.72541, 
20.3701,78.72541, 
20.37256,78.72584, 
20.37765,78.72675, 
20.38156,78.72733, 
20.38489,78.72787, 
20.38732,78.72829, 
20.38768,78.7284, 
20.38812,78.72862, 
20.38836,78.72879, 
20.38863,78.729, 
20.38889,78.72929, 
20.3893,78.7299, 
20.39037,78.73159, 
20.39079,78.73221, 
20.39184,78.73375, 
20.39218,78.73423, 
20.39239,78.73455, 
20.39257,78.73481, 
20.39282,78.73515, 
20.39333,78.73552, 
20.39877,78.73869, 
20.40041,78.73962, 
20.40088,78.73989, 
20.40246,78.7408, 
20.40303,78.74108, 
20.4035,78.74119, 
20.40483,78.74134, 
20.40725,78.74162, 
20.40771,78.74167, 
20.40792,78.74172, 
20.40882,78.74181, 
20.40901,78.74183, 
20.41171,78.7421, 
20.41415,78.74236, 
20.41694,78.74263, 
20.41922,78.74284, 
20.42032,78.74295, 
20.42063,78.74297, 
20.42087,78.74299, 
20.42186,78.74309, 
20.42392,78.74326, 
20.42566,78.74344, 
20.42644,78.74353, 
20.4265,78.74353, 
20.42759,78.74366, 
20.42899,78.74377, 
20.43093,78.74393, 
20.43172,78.74394, 
20.43221,78.74394, 
20.43295,78.74396, 
20.43332,78.74397, 
20.43442,78.74419, 
20.43638,78.74448, 
20.43709,78.74461, 
20.43748,78.7447, 
20.43786,78.74486, 
20.43891,78.7455, 
20.43994,78.74616, 
20.4401,78.74626, 
20.44168,78.74735, 
20.44212,78.74758, 
20.44389,78.74864, 
20.44429,78.74893, 
20.44439,78.74902, 
20.44473,78.74932, 
20.44632,78.75102, 
20.44761,78.7524, 
20.44908,78.75382, 
20.45067,78.75527, 
20.45361,78.75794, 
20.45416,78.75851, 
20.45467,78.75908, 
20.45671,78.76163, 
20.45796,78.76314, 
20.46068,78.76652, 
20.46212,78.76832, 
20.46318,78.76963, 
20.46396,78.77069, 
20.46466,78.77174, 
20.46496,78.77215, 
20.46524,78.77249, 
20.46554,78.7728, 
20.46588,78.77306, 
20.46634,78.77333, 
20.46681,78.77353, 
20.4672,78.77363, 
20.46945,78.7739, 
20.46979,78.77394, 
20.47109,78.77415, 
20.47159,78.77423, 
20.47254,78.77439, 
20.47319,78.77458, 
20.47375,78.77481, 
20.47392,78.77489, 
20.47629,78.776, 
20.47679,78.77618, 
20.47735,78.77632, 
20.48156,78.77715, 
20.48196,78.77727, 
20.48345,78.77777, 
20.48608,78.7787, 
20.48653,78.77892, 
20.48687,78.77911, 
20.48721,78.77937, 
20.48752,78.77965, 
20.48969,78.78164, 
20.49017,78.78207, 
20.49042,78.7823, 
20.49128,78.7831, 
20.49168,78.78346, 
20.49214,78.7838, 
20.4926,78.78406, 
20.49311,78.78424, 
20.49378,78.7844, 
20.49517,78.78469, 
20.49539,78.78473, 
20.49591,78.78481, 
20.49669,78.78495, 
20.49686,78.78499, 
20.49951,78.78561, 
20.50136,78.78602, 
20.5054,78.78691, 
20.5079,78.78745, 
20.50806,78.78749, 
20.51007,78.78796, 
20.51037,78.78802, 
20.51718,78.78955, 
20.52647,78.79167, 
20.52801,78.79203, 
20.52818,78.79207, 
20.53025,78.79255, 
20.53085,78.79274, 
20.53121,78.79287, 
20.53155,78.79303, 
20.5322,78.79341, 
20.53554,78.79538, 
20.53564,78.79545, 
20.53758,78.79659, 
20.54203,78.79923, 
20.54268,78.79962, 
20.54319,78.79994, 
20.54368,78.80035, 
20.54393,78.80064, 
20.54416,78.80095, 
20.54442,78.80143, 
20.54457,78.80181, 
20.54473,78.80238, 
20.54539,78.80558, 
20.54551,78.80619, 
20.54569,78.80719, 
20.54595,78.80848, 
20.54601,78.809, 
20.546,78.80952, 
20.54586,78.81002, 
20.54556,78.81058, 
20.54532,78.81092, 
20.54388,78.81269, 
20.54191,78.81499, 
20.5415,78.81552, 
20.54111,78.81618, 
20.54084,78.8167, 
20.54032,78.81791, 
20.53893,78.82116, 
20.53746,78.82451, 
20.53728,78.82492, 
20.53692,78.82582, 
20.53676,78.82633, 
20.53668,78.82666, 
20.53661,78.82718, 
20.5365,78.82838, 
20.53618,78.83205, 
20.53617,78.83211, 
20.53617,78.83252, 
20.53606,78.83376, 
20.53604,78.83402, 
20.53595,78.83505, 
20.53595,78.83571, 
20.53603,78.83652, 
20.53625,78.83738, 
20.5366,78.83813, 
20.53695,78.83862, 
20.5372,78.83897, 
20.53746,78.83929, 
20.53762,78.83943, 
20.53803,78.83975, 
20.53855,78.84011, 
20.53895,78.84037, 
20.53934,78.8406, 
20.54019,78.8411, 
20.54045,78.84124, 
20.54112,78.84156, 
20.54162,78.84184, 
20.54264,78.84247, 
20.54413,78.84334, 
20.54432,78.84344, 
20.54532,78.84399, 
20.54715,78.84503, 
20.5476,78.84533, 
20.54833,78.84585, 
20.54999,78.84713, 
20.55073,78.84766, 
20.55146,78.84824, 
20.55187,78.84853, 
20.55247,78.84899, 
20.55434,78.85043, 
20.55495,78.85096, 
20.55521,78.85128, 
20.55542,78.85156, 
20.55573,78.852, 
20.55892,78.85675, 
20.56043,78.85895, 
20.56098,78.8598, 
20.56204,78.86169, 
20.56531,78.8676, 
20.56568,78.86826, 
20.56851,78.87332, 
20.57023,78.87636, 
20.57165,78.87878, 
20.57272,78.88066, 
20.57282,78.88084, 
20.57662,78.88754, 
20.57848,78.89081, 
20.57981,78.89315, 
20.58028,78.89398, 
20.582,78.89702, 
